Business_ID,Business_Name,Business_Description,Industry_Type,Business_Type,Years_in_Operation,Credit_Score,State,District,Employees,Annual_Revenue_Year1,Annual_Revenue_Year2,Annual_Revenue_Year3,Assets_Year1,Assets_Year2,Assets_Year3,Loan_Amount_Year1,Loan_Amount_Year2,Loan_Amount_Year3,Growth_Rate (%),Eligible_Schemes,Scheme_Description,Historical_Scheme_Adoption
7549,LMN Industries,An innovative food processing startup focusing on organic products.,Food & Beverage,Medium,28,526,Goa,Visakhapatnam,260,35553999.38,4967535.99,42945092.38,17665546.15,19565909.78,11744649.03,3543216.725,8241778.234,7495966.955,16.89039481,Scheme C,Government-backed credit support for IT startups.,Yes
7550,PQR Services,A family-run textile business making handloom fabrics.,Automobile,Micro,32,339,Gujarat,Lucknow,386,37264249.28,19349471.71,8066765.9,17075724.35,1709957.967,19538821.08,7230301.476,9381425.953,369665.7825,-4.575986061,Scheme B,Subsidized loans for women entrepreneurs in the food industry.,No
7551,ABC Pvt Ltd,An innovative food processing startup focusing on organic products.,IT Services,Micro,49,839,Haryana,Visakhapatnam,170,7342244.238,43762728.59,4599028.149,16955148.91,2854801.244,7423831.548,9337440.71,4343674.468,1619415.791,20.85854943,Scheme A,Government-backed credit support for IT startups.,Yes
7552,XYZ Enterprises,A growing IT services company specializing in cloud solutions.,Textile,Medium,47,485,Uttar Pradesh,Agra,390,29873909.29,37641349.5,20948266.57,17206117.35,15069234.01,10420074.83,4099132.616,6845812.9,8851632.808,37.94736156,Scheme C,Government-backed credit support for IT startups.,No
7553,XYZ Enterprises,An innovative food processing startup focusing on organic products.,Construction,Micro,14,510,Chhattisgarh,Nagpur,356,32806291.71,47589760.79,1200187.141,4281568.767,14340781.69,11511510.05,4249046.729,1249463.6,1040625.042,28.32340352,Scheme A,Subsidized loans for women entrepreneurs in the food industry.,No
7554,PQR Services,A family-run textile business making handloom fabrics.,Pharmaceuticals,Micro,41,506,Uttar Pradesh,Hyderabad,28,20758899.02,14855806.26,4045588.982,12536839.69,16012585.54,1166308.543,2087112.309,6636491.223,9624558.061,21.02315899,Scheme B,Government-backed credit support for IT startups.,No
7555,ABC Pvt Ltd,A family-run textile business making handloom fabrics.,Pharmaceuticals,Small,32,758,Rajasthan,Jaipur,141,17725666.15,15782895.95,11237134.36,11959551.26,8400917.466,10151702.89,448136.6271,5373313.745,5137587.007,-3.439709956,Scheme D,Tax benefits for small textile businesses.,Yes
7556,PQR Services,A small manufacturing unit producing auto parts.,Food & Beverage,Small,2,336,Goa,Ludhiana,376,20248646.99,40971651.52,44983704.35,3903858.29,7993929.611,12171534.54,3490617.618,8824318.655,1110837.704,-1.991144646,Scheme D,Tax benefits for small textile businesses.,Yes
7557,LMN Industries,A small manufacturing unit producing auto parts.,Construction,Small,10,338,Delhi,Ranchi,104,20410904.28,7201005.929,12942950.63,6503838.753,12568494.85,12878624.96,4601945.315,5771666.665,9780497.862,45.97262847,Scheme B,Low-interest loans for MSMEs in the manufacturing sector.,Yes
7558,ABC Pvt Ltd,A growing IT services company specializing in cloud solutions.,IT Services,Medium,37,771,Odisha,Kanpur,143,6729085.219,13704251.58,29058200.03,5080450.651,5711296.226,1130906.546,3988676.84,6144873.514,5487059.839,-1.435518669,Scheme D,Low-interest loans for MSMEs in the manufacturing sector.,Yes
7559,XYZ Enterprises,A small manufacturing unit producing auto parts.,Healthcare,Small,17,543,Gujarat,Panaji,226,30799829.36,27074534.19,38071787.66,16740896.62,185234.1676,923471.0587,9487381.298,2813759.903,2445724.451,29.55471398,Scheme C,Government-backed credit support for IT startups.,No
7560,PQR Services,A small manufacturing unit producing auto parts.,Education,Micro,18,602,Maharashtra,Agra,476,49978634.44,211809.6064,27006538.68,6456487.261,414609.8913,10987523.81,151756.2998,5441849.173,8499030.23,12.79542697,Scheme C,Tax benefits for small textile businesses.,Yes
7561,PQR Services,A growing IT services company specializing in cloud solutions.,Education,Micro,25,341,Uttar Pradesh,Ludhiana,433,46780903.14,28525296.13,49956306.04,216829.2096,16948751.18,6571986.592,3334901.626,135163.056,4614763.391,39.91338502,Scheme A,Subsidized loans for women entrepreneurs in the food industry.,No
7562,PQR Services,A small manufacturing unit producing auto parts.,Construction,Micro,16,431,Bihar,Agra,479,5102639.338,12389065.74,30767889.34,2560202.014,19733876.01,13373501.92,4590773.982,3896988.824,15872.71242,37.03455313,Scheme A,Government-backed credit support for IT startups.,Yes
7563,PQR Services,A family-run textile business making handloom fabrics.,Manufacturing,Small,26,351,Tamil Nadu,Ranchi,316,49883120.88,49856598.84,1919487.675,13189825.47,2735608.111,16915021.97,4249109.993,6562399.898,3272651.363,25.88432715,Scheme A,Government-backed credit support for IT startups.,Yes
7564,LMN Industries,A small manufacturing unit producing auto parts.,Construction,Small,35,652,Uttar Pradesh,Thiruvananthapuram,22,23807327.15,48640184.8,1650071.816,9181488.602,18819181.69,6104919.137,1619352.221,9480097.449,5727739.447,47.0285703,Scheme A,Subsidized loans for women entrepreneurs in the food industry.,Yes
7565,LMN Industries,A growing IT services company specializing in cloud solutions.,E-commerce,Medium,49,733,Himachal Pradesh,Ahmedabad,11,31415498.73,22535695.65,8902814.753,18531838.2,5910593.718,1850701.316,9846221.471,6698083.383,7923644.025,19.95175587,Scheme B,Tax benefits for small textile businesses.,No
7566,LMN Industries,A growing IT services company specializing in cloud solutions.,Retail,Small,16,390,Uttar Pradesh,Thiruvananthapuram,254,44983958.16,19897255.91,46138248.6,9377937.516,17993358.43,16485732.87,4260258.206,5524285.21,3315773.993,21.62659779,Scheme A,Government-backed credit support for IT startups.,No
7567,ABC Pvt Ltd,A growing IT services company specializing in cloud solutions.,Construction,Small,40,732,Bihar,Thiruvananthapuram,390,42615255.26,46296096.99,22115740.91,6295916.328,7659336.048,17432907.58,3426413.558,2530608.569,8589777.689,7.002126945,Scheme D,Subsidized loans for women entrepreneurs in the food industry.,Yes
7568,PQR Services,An innovative food processing startup focusing on organic products.,E-commerce,Medium,36,560,Bihar,Mumbai,46,17515516.72,5988944.083,4285545.624,2309067.483,18218440.35,13920881.26,9949313.646,9793086.814,9383276.034,29.21523466,Scheme D,Government-backed credit support for IT startups.,Yes
7569,XYZ Enterprises,A growing IT services company specializing in cloud solutions.,Retail,Medium,12,707,Rajasthan,Madurai,196,46748066.07,2819221.407,47922918.78,5053983.364,7025087.962,18571656.93,549120.3645,3293232.055,3076336.591,7.521482222,Scheme A,Government-backed credit support for IT startups.,Yes
7570,XYZ Enterprises,A small manufacturing unit producing auto parts.,Tourism,Medium,13,381,Tamil Nadu,Bhopal,190,35796235.28,13234410.89,8810440.556,19046095.49,6687060.132,52051.31633,81159.61705,2823843.83,9481820.022,20.650715,Scheme C,Subsidized loans for women entrepreneurs in the food industry.,Yes
7571,XYZ Enterprises,A family-run textile business making handloom fabrics.,Manufacturing,Small,40,560,Uttarakhand,Vadodara,341,21542530.69,12320555.16,1661877.508,15605578.8,3525993.101,14480298.58,904565.3045,2331265.673,724098.5441,41.32241203,Scheme C,Government-backed credit support for IT startups.,No
7572,ABC Pvt Ltd,A growing IT services company specializing in cloud solutions.,IT Services,Small,20,769,West Bengal,Ahmedabad,385,40774679.73,35966169.77,22059755.09,3546592.102,16157301.87,1178768.181,6488049.938,221826.3976,1018641.032,-4.84409187,Scheme C,Subsidized loans for women entrepreneurs in the food industry.,No
7573,PQR Services,A growing IT services company specializing in cloud solutions.,Automobile,Micro,46,602,Rajasthan,Chandigarh,164,33821272.39,38251860.9,19621566.2,11741334.26,16678799.72,14617719.29,6981255.829,2344512.412,3264526.148,17.48972831,Scheme C,Subsidized loans for women entrepreneurs in the food industry.,Yes
7574,LMN Industries,A family-run textile business making handloom fabrics.,E-commerce,Micro,36,639,Punjab,Delhi,393,707283.3508,21508244.11,1188564.718,10623201.08,7815304.091,16672468.6,7549097.42,3076718.732,9888480.595,18.24961456,Scheme A,Tax benefits for small textile businesses.,No
7575,XYZ Enterprises,A family-run textile business making handloom fabrics.,Construction,Micro,2,837,Haryana,Ahmedabad,429,48471591.37,1029917.009,47272819.38,12289421.13,9463150.746,4122016.878,8316630.427,1799626.492,9104753.133,40.68755787,Scheme D,Low-interest loans for MSMEs in the manufacturing sector.,Yes
7576,PQR Services,A small manufacturing unit producing auto parts.,Construction,Small,7,366,Gujarat,Ahmedabad,456,8148525.574,32296493.71,31695138.42,3181293.309,13675328.55,12181905.44,7019468.253,7470604.219,9720989.824,36.84321471,Scheme C,Subsidized loans for women entrepreneurs in the food industry.,Yes
7577,LMN Industries,An innovative food processing startup focusing on organic products.,Construction,Medium,28,815,Haryana,Delhi,292,17548277.53,15797686.68,45991697.82,9712757.904,5129293.616,15425108.23,2753861.831,9122605.181,3307945.592,31.4180497,Scheme B,Government-backed credit support for IT startups.,Yes
7578,XYZ Enterprises,A family-run textile business making handloom fabrics.,Manufacturing,Medium,46,333,Andhra Pradesh,Guwahati,182,21239953.71,37196409.09,5788288.103,5260986.343,13596644.38,17023670.16,3789175.052,9787114.199,252188.6734,13.22583921,Scheme A,Government-backed credit support for IT startups.,Yes
7579,ABC Pvt Ltd,A small manufacturing unit producing auto parts.,Tourism,Micro,45,780,Uttar Pradesh,Coimbatore,447,28085715.22,36842787.24,6159016.974,9298653.45,17521358.17,7273728.896,3483333.277,4726595.347,948688.6573,44.07166733,Scheme C,Tax benefits for small textile businesses.,No
7580,ABC Pvt Ltd,A family-run textile business making handloom fabrics.,Manufacturing,Micro,5,473,Karnataka,Ahmedabad,317,24412793.96,3758766.209,22799942.28,16508156.73,18553873.06,17725822.53,4034305.622,9585828.566,6389726.002,-7.090595832,Scheme B,Government-backed credit support for IT startups.,No
7581,PQR Services,A growing IT services company specializing in cloud solutions.,IT Services,Micro,2,301,Punjab,Chennai,63,17709602.18,34140268.75,19288826.43,16239985.76,17687100.22,10891642.29,7414576.614,5274682.612,213805.0475,16.20008011,Scheme C,Government-backed credit support for IT startups.,Yes
7582,PQR Services,A family-run textile business making handloom fabrics.,Construction,Medium,10,569,Punjab,Coimbatore,383,26125760.7,28842278.94,1776361.273,9415128.961,10078566.69,3460674.17,6346763.931,8741132.603,8539735.664,37.21923095,Scheme A,Subsidized loans for women entrepreneurs in the food industry.,Yes
7583,XYZ Enterprises,A growing IT services company specializing in cloud solutions.,Textile,Medium,6,511,Gujarat,Ranchi,288,2205967.261,8881083.427,35732756.32,10676777.01,4118443.374,16437602.59,8022332.999,518260.6489,8217810.659,26.67762972,Scheme D,Subsidized loans for women entrepreneurs in the food industry.,Yes
7584,PQR Services,A family-run textile business making handloom fabrics.,Education,Medium,21,654,Andhra Pradesh,Visakhapatnam,207,26495773.44,5460119.769,6766414.32,4859987.539,4166588.374,9133003.121,5186089.211,1865104.181,5935081.333,19.78962013,Scheme A,Subsidized loans for women entrepreneurs in the food industry.,No
7585,LMN Industries,A growing IT services company specializing in cloud solutions.,IT Services,Small,20,754,Tamil Nadu,Nagpur,196,15543382.39,8626267.697,39682173.89,9453765.458,9419028.623,4809933.728,6591915.839,4156147.659,6676107.194,40.57333642,Scheme D,Low-interest loans for MSMEs in the manufacturing sector.,Yes
7586,LMN Industries,A small manufacturing unit producing auto parts.,Food & Beverage,Micro,27,516,Assam,Guwahati,488,24919488.31,43148411.71,5838826.471,15831792.77,17494837.92,894788.5569,6255136.288,7301715.115,7779408.299,17.70684467,Scheme B,Government-backed credit support for IT startups.,Yes
7587,PQR Services,A small manufacturing unit producing auto parts.,Pharmaceuticals,Micro,42,482,Delhi,Ahmedabad,178,5828940.596,13541769.49,7109276.679,7044499.735,6549618.253,18262915.05,8507876.924,6000889.237,7327904.466,14.72311707,Scheme A,Tax benefits for small textile businesses.,No
7588,ABC Pvt Ltd,An innovative food processing startup focusing on organic products.,IT Services,Medium,6,503,Delhi,Hyderabad,374,16515037.37,26970128.76,35865215.75,6850529.7,10829230.11,11263089,1044689.74,8133720.124,6374321.877,25.92360698,Scheme B,Subsidized loans for women entrepreneurs in the food industry.,No
7589,XYZ Enterprises,A growing IT services company specializing in cloud solutions.,Food & Beverage,Small,12,585,Himachal Pradesh,Visakhapatnam,202,15996987.46,20430616.33,31558355.13,704464.1127,6892078.426,16597345.98,1862707.184,1385470.756,9403328.437,-0.375310483,Scheme B,Low-interest loans for MSMEs in the manufacturing sector.,No
7590,XYZ Enterprises,A family-run textile business making handloom fabrics.,Education,Small,9,814,Madhya Pradesh,Bhopal,425,18398524,11111800.23,4480946.594,15253295.98,3263715.035,10011147.86,7241067.41,9980191.523,3375857.534,48.32663961,Scheme C,Low-interest loans for MSMEs in the manufacturing sector.,Yes
7591,XYZ Enterprises,An innovative food processing startup focusing on organic products.,Food & Beverage,Medium,47,769,Uttarakhand,Guwahati,10,47716806.78,14969915.93,37495571.47,1997242.164,6982456.718,11488275.85,2379805.512,7616049.035,852840.468,35.54553802,Scheme C,Subsidized loans for women entrepreneurs in the food industry.,Yes
7592,XYZ Enterprises,A small manufacturing unit producing auto parts.,Manufacturing,Medium,1,304,West Bengal,Chandigarh,143,703754.3413,46552122.49,46182391.05,14523219.97,5062435.548,19806615.17,9251058.51,4618497.014,8348763.395,15.41469585,Scheme A,Subsidized loans for women entrepreneurs in the food industry.,Yes
7593,LMN Industries,A family-run textile business making handloom fabrics.,E-commerce,Small,8,483,Uttar Pradesh,Bhopal,488,32265758.71,22992401.73,48320658.59,10797347.78,17549000.01,18027011.61,9100619.154,132287.6781,1872404.9,-5.677711205,Scheme B,Subsidized loans for women entrepreneurs in the food industry.,No
7594,LMN Industries,A growing IT services company specializing in cloud solutions.,Food & Beverage,Medium,16,853,Punjab,Coimbatore,180,17624719.56,21731402.7,24986373.5,137525.6871,18435153.64,2671900.46,3167768.634,6585839.721,6084912.462,12.18464282,Scheme B,Subsidized loans for women entrepreneurs in the food industry.,Yes
7595,PQR Services,A family-run textile business making handloom fabrics.,Pharmaceuticals,Medium,35,703,Gujarat,Kolkata,134,7641681.726,12524728.65,48705564.89,1008552.036,10292301.46,19395355.88,198147.1108,568123.308,8691622.768,-5.403347222,Scheme B,Government-backed credit support for IT startups.,No
7596,XYZ Enterprises,A family-run textile business making handloom fabrics.,Construction,Micro,19,434,Odisha,Surat,228,38280835.14,8547873.292,25605671.21,17014913.35,1909160.717,10288416.77,2258392.528,410636.2781,944912.1316,-8.945748278,Scheme C,Low-interest loans for MSMEs in the manufacturing sector.,No
7597,ABC Pvt Ltd,A small manufacturing unit producing auto parts.,IT Services,Medium,26,466,Andhra Pradesh,Delhi,241,13988437.48,28855577.69,40981087.6,6045635.782,1483734.918,6429402.418,8804820.489,7136470.265,8436074.917,24.8729314,Scheme B,Government-backed credit support for IT startups.,No
7598,LMN Industries,A growing IT services company specializing in cloud solutions.,E-commerce,Micro,2,732,Andhra Pradesh,Visakhapatnam,179,32015014.54,27168067.19,44928596.57,4625893.483,5117429.592,15497153.03,1563825.623,1477070.063,1394484.425,18.77883398,Scheme B,Low-interest loans for MSMEs in the manufacturing sector.,No
7599,PQR Services,A small manufacturing unit producing auto parts.,Textile,Small,1,394,Jharkhand,Pune,251,49146162.3,47487435.76,13476795.81,8673583.274,6405061.89,3781604.546,1751682.545,7762381.758,9800970.578,20.99804655,Scheme A,Government-backed credit support for IT startups.,Yes
